379,0.09573,0.196702
380,0.09564,0.197249
381,0.095549,0.196725
382,0.095455,0.196199
383,0.095366,0.195684
384,0.095273,0.195597
385,0.095184,0.195087
386,0.095097,0.195626
387,0.095012,0.194719
388,0.094929,0.194643
389,0.094846,0.195173
390,0.094767,0.194297
391,0.094688,0.194813
392,0.09461,0.194747
393,0.094535,0.195253
394,0.09446,0.194392
395,0.094388,0.194333
396,0.094316,0.194832
397,0.094246,0.194
398,0.094178,0.194486
399,0.09411,0.194435
400,0.094044,0.19363
401,0.093979,0.194109
402,0.093915,0.194066
403,0.093854,0.193287
404,0.093791,0.193759
405,0.093732,0.193722
406,0.093673,0.194185
407,0.093618,0.194153
408,0.093559,0.193391
409,0.093503,0.193847
410,0.09345,0.194288
411,0.093398,0.194263
412,0.093344,0.194171
413,0.093294,0.194147
414,0.093243,0.194058
415,0.093193,0.194494
416,0.093145,0.194471
417,0.093096,0.194384
418,0.093049,0.194811
419,0.093002,0.19479
420,0.092955,0.194705
421,0.09291,0.194684
422,0.092865,0.195107
423,0.092821,0.195024
424,0.092777,0.195005
425,0.092735,0.194925
426,0.092693,0.194906
427,0.09265,0.195323
428,0.09261,0.195245
429,0.092569,0.195228
430,0.092529,0.195635
431,0.09249,0.195558
432,0.092451,0.195543
433,0.092413,0.195941
434,0.092376,0.195928
435,0.092338,0.19585
436,0.092302,0.195838
437,0.092266,0.195761
438,0.09223,0.196155
439,0.092195,0.196143
440,0.09216,0.196069
441,0.092126,0.196453
442,0.092092,0.196443
443,0.092059,0.19637
444,0.092027,0.19636
445,0.091995,0.19674
446,0.091963,0.196668
447,0.091931,0.19666
448,0.091901,0.19703
449,0.091871,0.19696
450,0.09184,0.196952
451,0.091811,0.196884
452,0.091781,0.196877
453,0.091753,0.197243
